,ID,Label,snr,amplitude,peak_frequency,central_freq,duration,bandwidth,chisq,chisq_dof,GPStime,channel,Air_Compressor,Blip,Chirp,Extremely_Loud,Helix,Koi_Fish,Light_Modulation,Low_Frequency_Burst,Low_Frequency_Lines,None_of_the_Above,No_Glitch,Paired_Doves,Power_Line,Repeating_Blips,Scattered_Light,Scratchy,Tomte,Violin_Mode,Wandering_Line,Whistle
9941,PTJ9XomfPq,No_Glitch,8.07379,9.40787e-21,2025.31024,2520.5344,0.03711,1149.12919,0.0,0.0,1129790903.53,H1:GDS-CALIB_STRAIN,2.02057581191e-05,9.69641041593e-06,2.8372730867e-06,7.7505092122e-06,0.000162317039212,1.78338916612e-06,1.06845500341e-05,0.00114159169607,0.0785909444094,0.000407549319789,0.805860698223,4.92234648846e-05,4.75010619994e-06,4.58245312984e-06,7.81487833592e-05,0.000227839584113,1.85476474144e-05,0.00388670666143,0.00074735225644,0.108766809106
9942,oTeRXYrVVI,No_Glitch,9.18866,6.69397e-23,90.09474,91.2407,0.3125,15.41274,0.0,0.0,1127355212.28,H1:GDS-CALIB_STRAIN,1.93027572095e-05,0.00180471222848,1.74660326593e-05,1.1835535588e-05,7.12645050953e-05,2.47039452006e-06,8.79236176843e-06,4.12294912167e-06,0.00818040594459,0.000198836962227,0.804762721062,1.33816374728e-05,0.124260179698,0.000225627445616,1.50689002112e-05,0.0546474009752,1.34133115353e-05,0.00389108643867,7.33725100872e-05,0.00177851878107
9943,AI40Novjgb,No_Glitch,8.67547,8.00084e-23,51.73594,1720.65774,1.04883,3348.4864,0.0,0.0,1133691788.06,H1:GDS-CALIB_STRAIN,0.0718299299479,5.67460192542e-05,2.23344723054e-05,4.71506828035e-05,1.23717654787e-05,3.87655518352e-06,2.00881004275e-05,1.42725666592e-05,0.0281449817121,0.00233294977807,0.804096698761,0.00124586420134,0.0650664120913,1.50337950799e-06,0.0154047999531,1.65960518643e-05,4.1961651732e-05,0.0112573672086,0.000158872906468,0.000225194249651
9944,hzZGyNAL47,No_Glitch,8.2965,1.02346e-19,12.23878,13.5142,0.75,8.8731,0.0,0.0,1135765935.42,H1:GDS-CALIB_STRAIN,0.000102862475615,0.011886190623,1.13717360364e-05,5.1590845942e-06,0.00362867722288,1.29155650939e-05,0.00011160592112,0.0607168897986,0.0533453263342,0.000692828907631,0.80387121439,0.000111115892651,3.09122742692e-06,5.15842020832e-06,0.000913593568839,2.72307443083e-05,0.00105586880818,0.000218059110921,6.5909625846e-05,0.0632149502635
9945,ZKc2RUYDMO,No_Glitch,8.7372,6.40084e-22,1996.20047,2406.5653,0.01367,1306.32236,0.0,0.0,1129749928.24,H1:GDS-CALIB_STRAIN,3.5242184822e-05,5.50050071979e-06,1.73527826064e-06,2.73708769782e-06,4.13743009631e-06,5.21731578829e-07,7.6999904195e-06,0.000201679926249,0.0782075077295,0.000157710310305,0.803075611591,7.23156108506e-06,6.15838580416e-05,2.97493215839e-07,4.33416425949e-05,4.0988084038e-06,3.60243120667e-06,0.0106763597578,0.00160960201174,0.105893805623
9946,FGPES69SBd,No_Glitch,8.21681,7.24734e-23,128.88965,1247.61499,0.8125,2474.69033,0.0,0.0,1130094154.42,H1:GDS-CALIB_STRAIN,3.43691408489e-06,0.000410373439081,0.000125038131955,2.43404901994e-05,0.00545877264813,3.56008922608e-06,3.19480786857e-05,1.12303814603e-05,0.00304738804698,0.000901756808162,0.802484035492,3.3505315514e-05,0.000205179778277,0.00231984327547,3.70302477677e-05,0.0717212706804,2.42156947934e-05,0.0867980793118,0.000993527821265,0.0253654476255
9947,n4S9Sfw8zY,No_Glitch,17.32813,3.35755e-22,121.15985,3581.2624,56.73438,7133.19538,0.0,0.0,1137214279.91,H1:GDS-CALIB_STRAIN,2.52939771599e-05,0.000145520010847,8.42399185785e-06,6.95648077453e-06,2.81022198578e-06,2.44872671828e-06,3.51340931957e-05,6.53782990412e-05,0.120035037398,0.000129302468849,0.802176952362,1.14702052088e-05,0.0087733771652,4.22680159318e-06,3.7862748286e-05,3.12961201416e-05,1.20519289339e-05,0.014947312884,0.00217637000605,0.0513727962971
9948,lEMoHkJRGs,No_Glitch,7.50757,5.53399e-23,90.37819,321.92323,0.5625,478.94232,0.0,0.0,1130242412.72,H1:GDS-CALIB_STRAIN,0.000125407939777,9.71862318693e-05,7.49474493205e-05,5.52179008082e-05,0.00244411476888,7.98151904746e-06,1.63675849763e-05,2.99074599752e-05,0.0112473620102,0.00592071190476,0.80086684227,0.000285976711893,0.00520740495995,0.00126218027435,0.000152939595864,0.078003436327,5.73656943743e-05,0.062181532383,0.00674864230677,0.0252144690603
9949,Y5O9DzyYHR,No_Glitch,7.67996,3.03427e-22,28.51648,1116.9387,1.625,2179.63383,0.0,0.0,1135046628.38,H1:GDS-CALIB_STRAIN,0.000127763356431,4.8593747124e-06,1.64807840974e-06,1.49961324496e-05,0.000284087029286,6.11596817635e-07,2.38604698097e-05,0.000233824044699,0.183697938919,0.00175100658089,0.800672590733,0.000124411075376,0.000289274379611,4.9920646461e-07,0.00911738350987,0.000425650068792,1.75055247382e-05,0.00303786550649,1.15826660476e-05,0.000162633834407
9950,0ew0lT0IgJ,No_Glitch,10.16202,2.98887e-21,38.51919,60.69728,1.0625,57.39457,0.0,0.0,1128814189.66,H1:GDS-CALIB_STRAIN,0.000807022268418,6.75224437146e-05,1.20687236631e-05,2.65992075583e-05,1.98105026357e-05,2.42733426603e-06,3.48523717548e-05,4.88600635435e-05,0.169772744179,0.000816029962152,0.800265312195,9.99511394184e-05,0.0202222131193,3.41606209986e-06,0.00178212183528,0.000182655523531,3.71754576918e-05,0.00540887890384,8.05109302746e-05,0.000309831666527
9951,wPjlTzuZ36,No_Glitch,9.2214,3.06406e-21,33.77897,40.13151,1.71875,16.26301,0.0,0.0,1128814070.26,H1:GDS-CALIB_STRAIN,9.22810522752e-06,1.41897398862e-05,6.55229314361e-06,1.75816803676e-05,3.96652394556e-05,2.35846323449e-06,5.49147589481e-05,0.00139293936081,0.178928256035,0.000291347911116,0.797843158245,3.86703140975e-05,3.69026711269e-05,8.69785435498e-06,5.81545755267e-05,0.000185325116036,1.9905884983e-05,0.0107862595469,0.000613208743744,0.00965270027518
9952,jfNlCzRmH1,No_Glitch,7.83073,5.02121e-23,153.65439,156.56658,0.17188,93.56298,0.0,0.0,1129050581.58,H1:GDS-CALIB_STRAIN,5.49297619727e-05,0.0114496555179,0.0011885400163,2.7518324714e-05,0.00129220739473,1.29025738715e-05,8.46323600854e-05,2.47131356446e-05,0.00970065128058,0.00158817856573,0.797584056854,1.56217374752e-05,0.0101026911288,0.000372207898181,8.67585913511e-05,0.0483179353178,5.07458426e-05,0.00984273571521,0.00183373561595,0.106369584799
9953,zxYQtU7A4A,No_Glitch,7.61627,1.35828e-20,15.13471,2377.88887,2.0,4726.44833,0.0,0.0,1137095459.75,H1:GDS-CALIB_STRAIN,2.79386495095e-06,1.58528189331e-06,2.20442132104e-07,9.92784180198e-07,1.35465143103e-06,1.49073713374e-07,3.12996803586e-06,0.000298110040603,0.201634347439,3.27463858412e-05,0.797486543655,6.53859297017e-06,5.75911981286e-05,9.34058093094e-08,2.2531603463e-05,7.3455457823e-06,3.0062285532e-06,0.000168954968103,3.71463988813e-06,0.000268249044893
9954,x7tIafCcJV,No_Glitch,9.27516,1.70886e-20,14.99229,2650.44833,4.0,5271.56726,0.0,0.0,1135865061.25,H1:GDS-CALIB_STRAIN,0.000147522368934,3.50190020981e-06,3.91476605728e-05,2.9382381399e-05,0.000175322522409,4.41396741735e-06,8.00227717264e-05,8.12744983705e-05,0.185915201902,0.00682084495202,0.795469224453,0.000131095293909,0.0019900854677,1.14241374831e-05,0.00191061408259,0.00336674763821,1.90879072761e-05,0.000808478856925,0.000360810110578,0.0026357951574
9955,SEBFc64THR,No_Glitch,7.81143,3.52433e-20,13.90009,1919.80492,5.5,3812.20117,0.0,0.0,1130480489.75,H1:GDS-CALIB_STRAIN,7.94957668404e-06,3.39928624271e-06,8.76618912571e-07,1.16112425985e-06,5.75137892156e-06,9.56244434747e-08,9.51395304583e-06,0.000785007083323,0.201652914286,5.30267789145e-05,0.795358538628,3.79416769647e-06,1.85622172921e-06,2.89033454948e-08,0.000164204218891,8.30165208754e-06,1.46586683059e-06,6.78468641127e-05,1.05752278614e-05,0.00186368520372
9956,kzL1kjhNvP,No_Glitch,8.84213,2.13784e-22,32.24614,3885.84419,1.875,7723.8078,0.0,0.0,1135823594.88,H1:GDS-CALIB_STRAIN,0.000125866878079,1.39343528645e-05,7.71260511101e-06,3.84335689887e-05,8.63254026626e-05,7.09575851943e-06,2.85693022306e-05,0.000737546011806,0.177292257547,0.000623946718406,0.795182824135,5.46927221876e-05,0.000810016470496,1.11326664864e-06,0.0233645960689,4.91248028993e-05,6.62013626425e-05,0.00070751493331,5.13508421136e-05,0.0007509062998
9957,4BvnSX35qw,No_Glitch,7.7023,9.81239e-23,317.47073,323.60539,0.28125,37.82181,0.0,0.0,1128763416.91,H1:GDS-CALIB_STRAIN,2.47243297054e-05,0.00121413508896,0.000259515421931,3.44480940839e-05,0.00042291401769,2.89395411528e-05,0.000281758431811,0.000926261302084,0.122468151152,0.000611517345533,0.794982969761,7.10712920409e-05,0.00173423916567,0.000610089628026,0.000109398381028,0.0172675084323,9.01472158148e-05,0.00567517802119,0.00356354913674,0.0496235005558
9958,R76JNR8fIM,No_Glitch,7.96308,2.06652e-22,2027.84205,3063.92191,0.29297,2888.82046,0.0,0.0,1135558638.62,H1:GDS-CALIB_STRAIN,1.71752326423e-05,9.4487613751e-06,2.86210456579e-06,8.11600057204e-06,3.44595923707e-06,1.11161682526e-06,6.92917774359e-06,6.40747311991e-05,0.0898235440254,0.000296988204354,0.794668793678,1.07601799755e-05,0.00154788710643,4.94359937875e-06,2.60629021795e-05,9.23959960346e-05,2.35902734858e-06,0.0241470374167,0.00139123771805,0.0878748446703
9959,zdcwAixEGE,No_Glitch,7.75922,5.72721e-23,79.0884,79.07583,0.5625,8.917,0.0,0.0,1129079746.97,H1:GDS-CALIB_STRAIN,4.07876950703e-06,1.45098579196e-06,2.33334333188e-07,1.01190653368e-06,1.24715450056e-06,7.56760272225e-08,4.1639864321e-06,0.000118986048619,0.204006835818,2.84858233499e-05,0.794340372086,2.47386583396e-06,4.49898871011e-05,2.1058530919e-08,6.30366339465e-05,1.42904082168e-06,8.46709383495e-07,0.000143430297612,2.86315316771e-05,0.00120821082965
9960,ryd81B4mwY,No_Glitch,7.52521,2.16603e-22,30.181,3888.75203,1.25,7717.99211,0.0,0.0,1133941809.38,H1:GDS-CALIB_STRAIN,3.78602853743e-05,3.85751582144e-06,9.74855652203e-07,2.36623623096e-06,2.26425145229e-05,3.04985718458e-07,8.09274661151e-06,0.000273679732345,0.19882902503,0.000169603925315,0.794290244579,7.81806193118e-06,6.89249691277e-06,3.9795413187e-08,0.00517287431285,7.33713659429e-06,9.94842230284e-06,0.000128891100758,1.55238340085e-05,0.00101199687924
9961,dOROxiQGUZ,No_Glitch,8.06025,2.35508e-22,29.63646,48.14625,1.0,40.19651,0.0,0.0,1131296002.94,H1:GDS-CALIB_STRAIN,0.000133286244818,5.09644087288e-05,1.1754692423e-05,8.17476029624e-06,0.000402063596994,1.92525590137e-06,1.69601898961e-05,5.17657499586e-05,0.108174093068,0.000449263781775,0.793825984001,4.46195044788e-05,0.00144276383799,6.81070503106e-07,0.0948696658015,8.63630557433e-05,4.90041456942e-05,0.000195541972062,7.77357217885e-06,0.000177337526111
9962,YxbRTx9vNc,No_Glitch,7.56017,1.23141e-20,2025.31024,2406.5653,0.09961,1306.32236,0.0,0.0,1129794623.38,H1:GDS-CALIB_STRAIN,2.14001229324e-05,5.61170600122e-06,2.39557243731e-06,2.84644352178e-06,1.40151369123e-05,7.92164485119e-07,8.81267169461e-06,0.000158466384164,0.175235435367,0.00018971026293,0.793698966503,1.26618142531e-05,5.72485696466e-05,2.06694977578e-07,0.000324083230225,1.19225087474e-05,5.95260553382e-06,0.000720545300283,0.000160647032317,0.0293682496995
9963,sx0RYuo9At,No_Glitch,7.55587,5.53181e-22,1996.20047,2034.715,0.01953,2050.02297,0.0,0.0,1129750962.02,H1:GDS-CALIB_STRAIN,5.28335549461e-05,4.08799996876e-06,1.06664992927e-05,3.17765734508e-05,3.07639784296e-05,4.64675713374e-06,2.6331295885e-05,0.000741867406759,0.0568396002054,0.00062532350421,0.793335199356,7.28705417714e-05,9.99732656055e-05,1.35018881338e-05,0.000149095314555,8.68252318469e-05,1.33313569677e-05,0.0347873270512,0.0108479913324,0.102225989103
9964,VU7IVbe4er,No_Glitch,8.50414,6.02556e-23,85.02562,123.80569,0.5625,83.54858,0.0,0.0,1128168616.03,H1:GDS-CALIB_STRAIN,2.89553156563e-07,5.85934030823e-05,4.51511550636e-06,2.03060085369e-06,6.04700517215e-06,1.97814685521e-07,8.882246334e-07,7.1042485672e-08,0.000606648274697,0.000107584819489,0.792226135731,5.27555130247e-07,0.0147722549736,8.02536014817e-05,5.7580837165e-07,0.191943123937,1.4512783082e-06,6.76229174132e-05,1.81319082913e-05,0.000103042453702
9965,bUJoD12wjn,No_Glitch,8.17214,4.89995e-20,11.12687,3406.46352,2.0,6791.74289,0.0,0.0,1130851530.38,H1:GDS-CALIB_STRAIN,1.27702596728e-05,9.43879240367e-06,1.02698850242e-05,1.33970488605e-05,4.47181992058e-05,9.18254227145e-06,0.000117930867418,0.0318206548691,0.155303269625,0.00026808513212,0.790620923042,5.07180448039e-05,7.64789801906e-05,1.41901709867e-05,5.2720617532e-05,0.000168237951584,6.8790855039e-06,0.000763155985624,0.000261481647613,0.0203755125403
9966,veaZVsTdH5,No_Glitch,8.60417,5.42593e-23,135.717,1874.73622,1.125,3573.83807,0.0,0.0,1134469767.03,H1:GDS-CALIB_STRAIN,2.2155831175e-05,0.000223016279051,4.73673899251e-05,1.9417693693e-05,0.000408858497394,5.32094509254e-06,4.45826262876e-05,8.85867339093e-05,0.0281649250537,0.00222567538731,0.787841439247,5.07448567078e-05,0.000159993534908,0.000102903242805,0.000126802100567,0.0021985983476,4.11565270042e-05,0.0501631423831,0.00554206501693,0.122523218393
9967,XjZY3zcpdt,No_Glitch,8.29382,8.8753e-23,48.34383,47.88582,0.6875,3.03864,0.0,0.0,1127399609.72,H1:GDS-CALIB_STRAIN,0.123883277178,0.000786638178397,0.000120941345813,0.000206868848181,0.000608196831308,2.72118177236e-05,7.0742193202e-05,0.000155230605742,0.0200411342084,0.0187164824456,0.787183105946,0.00103201658931,0.00636045960709,3.89630331483e-05,0.00636958237737,0.00184281507973,0.000545688439161,0.0252357888967,0.00120447098743,0.00557036837563
9968,YNvjexGXZS,No_Glitch,8.52245,1.92806e-20,15.13471,1648.29275,2.5,3267.25609,0.0,0.0,1134129661.75,H1:GDS-CALIB_STRAIN,0.0053362743929,3.11157054966e-05,6.88470827299e-05,0.000111335932161,0.00214561633766,1.49613479152e-05,6.09306553088e-05,0.000138454139233,0.100237861276,0.00374282640405,0.786524653435,0.000410248932894,0.00302937137894,3.00567025988e-05,0.0168886724859,0.000166421377799,0.000100291872513,0.0664988160133,0.000745263649151,0.0137179652229
9969,TDbfUNZ57P,No_Glitch,8.14477,3.47145e-20,15.58443,15.5036,1.25,5.95025,0.0,0.0,1130326839.19,H1:GDS-CALIB_STRAIN,2.79564646917e-05,1.53606504227e-06,1.27292548768e-06,3.99913415094e-06,6.66840933263e-05,7.14290308679e-07,3.02599000861e-05,0.0030472013168,0.207801744342,0.000849987089168,0.786494672298,4.48417522421e-05,3.78397930945e-06,8.79380408492e-08,0.00129342998844,4.23101337219e-05,1.71365754795e-05,3.36019329552e-05,4.16730654251e-06,0.000234623032156
9970,DqCrQuxvI7,No_Glitch,7.63946,3.04796e-21,16.63555,1329.32959,2.0,2626.02172,0.0,0.0,1134809911.75,H1:GDS-CALIB_STRAIN,7.58570895414e-05,1.21177836263e-05,9.06090008357e-06,2.25309850066e-05,0.000350076734321,3.11413805321e-06,5.69339317735e-05,0.00111656624358,0.199584528804,0.000291376782116,0.786050319672,0.000411257817177,4.94220548717e-05,3.96296945837e-06,0.001166542992,5.1092076319e-05,6.50377041893e-05,0.00807977560908,0.000101816505776,0.00249859876931
9971,ZcEIIOZrja,No_Glitch,8.39412,1.08327e-22,317.47073,318.3063,0.14844,27.22364,0.0,0.0,1128665149.1,H1:GDS-CALIB_STRAIN,5.61316483072e-05,0.000524824659806,0.000144333462231,4.30876898463e-05,0.000108430547698,3.21820880345e-05,0.000271162745776,0.00222258968279,0.14941033721,0.000158833601745,0.785045623779,0.000138047835208,0.00150073110126,0.000194543710677,0.000129581690999,0.00154213584028,4.5737662731e-05,0.0158279985189,0.00178919034079,0.0408144928515
9972,iQgdwoqste,No_Glitch,7.89984,1.90618e-22,42.82195,43.09503,0.75,2.30224,0.0,0.0,1135843539.44,H1:GDS-CALIB_STRAIN,1.85515018529e-05,3.67961547454e-06,4.75930846733e-07,1.27180840082e-06,3.3462583815e-05,1.85121947993e-07,5.75592230234e-06,0.00148903822992,0.210690364242,6.83541511535e-05,0.784046113491,1.20092499856e-05,2.39095442112e-07,6.57410907934e-08,0.000143014403875,5.19530385645e-06,7.47821968616e-06,0.00017618171114,3.27163479596e-06,0.0032952784095
9973,zB5MgYqCoS,No_Glitch,7.79731,5.04178e-20,10.73747,708.48377,1.5,1396.48294,0.0,0.0,1132211178.88,H1:GDS-CALIB_STRAIN,4.93719890073e-05,4.56683737866e-05,1.33309131343e-05,9.94926176645e-06,8.07132018963e-05,5.75640660827e-06,4.80780290673e-05,0.00478378962725,0.178117737174,0.000317310157698,0.783926665783,6.02781728958e-05,5.66866219742e-05,5.16542058904e-06,6.81821620674e-05,6.20807986706e-05,1.72185118572e-05,0.00143845693674,0.000287114700768,0.0306064449251
9974,3z3yQJvUfb,No_Glitch,7.98006,5.5032e-23,107.14624,2355.04955,1.79688,4609.99535,0.0,0.0,1135371853.59,H1:GDS-CALIB_STRAIN,0.00101634708699,0.000269170646789,0.000223614275455,0.000175567081897,0.00132931943517,3.48518915416e-05,9.24271298572e-05,0.00117008504458,0.0803840383887,0.0137880034745,0.782038509846,0.000320271443343,0.00441497284919,0.000158694849233,0.000756372057367,0.0736506134272,0.000286637659883,0.0052612493746,0.00239748274907,0.0322317965329
9975,yfszmdBFlu,No_Glitch,7.52564,5.80354e-22,1996.20047,1973.62557,0.01172,222.55628,0.0,0.0,1129752231.97,H1:GDS-CALIB_STRAIN,1.45995954881e-05,1.45799833717e-06,1.22041024042e-06,6.4329478846e-06,5.03686278535e-05,6.72837188631e-07,2.10612633964e-05,0.00240026740357,0.209138542414,0.000419022078859,0.781280219555,2.32038328249e-05,9.74692738964e-07,4.81839720123e-07,0.000293684308417,3.01859636238e-05,1.1635550436e-05,0.00237388559617,9.6656542155e-05,0.00383544084616
9976,54UqmiKsw8,No_Glitch,8.19186,6.86169e-22,23.51065,408.49191,1.5,778.29916,0.0,0.0,1133677857.69,H1:GDS-CALIB_STRAIN,0.000186878824024,1.95695156435e-06,3.38441577696e-06,1.04500077214e-05,0.000169320162968,1.07669552563e-06,3.22375344695e-05,0.000134243658977,0.163514822721,0.000180642702617,0.781140506268,0.000605675100815,0.00109943770804,3.02741057112e-07,0.052083529532,1.05316867121e-05,1.30580256155e-05,0.000743308279198,1.26681970869e-06,6.73830290907e-05
9977,VzQdDokV0R,No_Glitch,8.26146,2.91104e-22,39.70234,40.05906,2.625,19.47009,0.0,0.0,1135831295.31,H1:GDS-CALIB_STRAIN,0.00929616298527,1.62742016983e-05,8.91161744221e-06,2.44715083682e-05,0.000203718052944,2.27259783969e-06,1.35588852572e-05,3.14189819619e-05,0.0157066620886,0.00181910861284,0.780317366123,0.000326490204316,0.000201270362595,4.55323458937e-07,0.183609694242,5.19547393196e-06,0.000106492581835,0.00789996702224,5.42161978956e-05,0.000356286938768
9978,0qmJq7bWxE,No_Glitch,9.46174,2.09593e-21,20.67673,3815.50859,1.75,7590.92156,0.0,0.0,1137123984.88,H1:GDS-CALIB_STRAIN,1.34054344016e-05,5.01333124703e-06,7.96247149992e-06,2.68323965429e-05,0.00294399168342,3.93432947021e-06,9.13051189855e-05,0.00209503411315,0.127196609974,0.00160333688837,0.780231237411,0.000138804360176,2.32271941059e-05,4.00106255256e-05,0.000148050414282,0.00375693966635,2.52691115747e-05,0.0412401743233,0.000330890616169,0.0400779657066
9979,j9q7ogjCHK,No_Glitch,7.69666,1.17062e-22,1139.06953,1128.05285,0.03516,75.7309,0.0,0.0,1135577560.1,H1:GDS-CALIB_STRAIN,1.18219777505e-05,1.22304791148e-05,2.81880966213e-05,2.37357598962e-05,4.07867373724e-05,8.40372922539e-06,3.27174784616e-05,0.000736006477382,0.00546237826347,0.000766499375459,0.779551565647,5.58958490728e-05,0.000123133810121,9.20907841646e-05,6.55038866171e-06,0.000191935134353,1.70390303538e-05,0.049643330276,0.0382363423705,0.124959364533
9980,WHpCt96qUm,No_Glitch,8.70886,5.85967e-20,10.73747,11.04879,2.0,6.87361,0.0,0.0,1132218211.38,H1:GDS-CALIB_STRAIN,2.11016413232e-05,9.53139021931e-07,7.67616370467e-07,1.89308104837e-06,1.08199601527e-05,8.04105980023e-07,1.18551142805e-05,0.00191477790941,0.216231107712,0.000158193972311,0.778998613358,1.82950170711e-05,4.6980137995e-05,1.70264883081e-07,3.96224095311e-05,4.81630604554e-06,1.90318917248e-06,0.000186925331946,1.50874393512e-05,0.00233529694378
9981,2lbc60sqFG,No_Glitch,7.74359,5.48988e-23,65.53143,1310.38613,0.625,2492.13958,0.0,0.0,1133334919.19,H1:GDS-CALIB_STRAIN,2.62122939603e-05,3.44538639183e-05,7.96556923888e-06,4.04020829592e-06,3.52773554368e-06,1.25575047605e-06,5.6448129726e-07,4.29465018215e-07,0.000322127802065,0.000503093644511,0.778692364693,5.33355841981e-06,0.154375523329,3.54590083589e-05,1.70691521362e-06,0.0644577741623,2.90440266326e-06,0.000442769698566,5.44938448002e-05,0.00102800037712
9982,i7CvqAtm9P,No_Glitch,7.65668,5.01967e-23,96.85822,94.09368,0.59375,46.28577,0.0,0.0,1127736484.61,H1:GDS-CALIB_STRAIN,7.96002495917e-06,0.000498392269947,1.12735724542e-05,6.60065370539e-06,4.49182880402e-06,1.3651831523e-06,1.70310468093e-05,2.96418038488e-05,0.180153474212,0.000161524745636,0.778342604637,4.8043998504e-06,0.0189190153033,9.77151103143e-06,4.37415365013e-05,0.000758125970606,6.48331524644e-06,0.00455818371847,0.000279496453004,0.0161860175431
9983,Z7aoDjWO7L,No_Glitch,9.02977,4.14088e-22,24.7458,774.08101,1.75,1502.30235,0.0,0.0,1130311347.62,H1:GDS-CALIB_STRAIN,4.08798769058e-05,4.56958514405e-06,2.80774565908e-06,6.66519417791e-06,0.000335282908054,5.1696031278e-07,2.04895004572e-05,0.00012413575314,0.206663414836,0.000259540829575,0.77788412571,5.29973731318e-05,2.86813155981e-05,3.52854812036e-07,0.0136964470148,6.03039989073e-05,1.67762045749e-05,0.000493602303322,9.27882047108e-06,0.00029915489722
9984,gQiWzuLPVR,No_Glitch,7.55202,1.36583e-19,10.41572,1224.86151,2.4375,2431.56773,0.0,0.0,1135753480.44,H1:GDS-CALIB_STRAIN,2.07741850318e-05,4.71670489333e-07,5.80468395128e-07,6.10669076195e-06,0.000136116083013,2.55754798673e-07,2.26532174565e-05,0.000309900118737,0.207354828715,0.00129095453303,0.776859402657,1.6824249542e-05,7.44649184981e-07,1.04960250269e-07,0.0102298269048,5.0442169595e-05,8.82839685801e-06,0.000360468693543,8.69039431564e-05,0.0032437867485
9985,vatc6AZnnk,No_Glitch,7.83667,5.34871e-23,149.17539,149.33855,0.25,6.81002,0.0,0.0,1133690977.27,H1:GDS-CALIB_STRAIN,1.01948598967e-05,3.763521363e-06,9.36496144277e-06,3.14554345096e-05,6.65599800413e-05,5.1040674407e-06,3.69039225916e-05,0.00225538713858,0.0373556874692,0.000983931007795,0.776426017284,0.000115752452984,6.15770295553e-06,5.66721828363e-05,4.06411891163e-05,0.00112157163676,1.3227182535e-05,0.0456894896924,0.00265603885055,0.133116081357
